Path,True_Label,Predicted_Class,Probability_Class_0 (Normal),Probability_Class_1 (Polyp)
1/frame_065975.PNG,0,0,0.99996626,3.372362e-05
1/frame_065980.PNG,0,0,0.99995166,4.8332506e-05
1/frame_065985.PNG,0,0,0.999941,5.9035123e-05
1/frame_065990.PNG,0,0,0.99994826,5.1712042e-05
1/frame_065995.PNG,0,0,0.999898,0.000101954814
1/frame_066000.PNG,0,0,0.99990153,9.844698e-05
1/frame_066005.PNG,0,0,0.99991673,8.324966e-05
1/frame_066010.PNG,0,0,0.99993575,6.424525e-05
1/frame_066015.PNG,0,0,0.99993116,6.881732e-05
1/frame_066020.PNG,0,0,0.99990666,9.334849e-05
1/frame_066025.PNG,0,0,0.9997698,0.00023018848
1/frame_066030.PNG,0,0,0.9996716,0.00032841167
1/frame_066035.PNG,0,0,0.9996423,0.0003576732
1/frame_066040.PNG,0,0,0.99934137,0.00065861363
1/frame_066045.PNG,0,0,0.9991057,0.00089432497
1/frame_066050.PNG,0,0,0.99938154,0.00061846693
1/frame_066055.PNG,0,0,0.99949485,0.00050517335
1/frame_066060.PNG,0,0,0.9996313,0.0003687102
1/frame_066065.PNG,0,0,0.9994355,0.0005645114
1/frame_066070.PNG,0,0,0.99946636,0.0005336356
1/frame_066075.PNG,0,0,0.99932265,0.00067736174
1/frame_066080.PNG,0,0,0.9996494,0.00035057194
1/frame_066085.PNG,0,0,0.9998816,0.000118388685
1/frame_066090.PNG,0,0,0.99984473,0.0001552412
1/frame_066095.PNG,0,0,0.99983954,0.00016043244
1/frame_066100.PNG,0,0,0.99984336,0.00015662427
1/frame_066105.PNG,0,0,0.99990296,9.701499e-05
1/frame_066110.PNG,0,0,0.9999098,9.0166825e-05
1/frame_066115.PNG,0,0,0.99992263,7.737642e-05
1/frame_066120.PNG,0,0,0.99991584,8.416241e-05
1/frame_066125.PNG,0,0,0.99989194,0.000108060995
1/frame_066130.PNG,0,0,0.9998322,0.0001677762
1/frame_066135.PNG,0,0,0.999799,0.00020099286
1/frame_066140.PNG,0,0,0.99963874,0.0003612522
1/frame_066145.PNG,0,0,0.99964386,0.0003561482
1/frame_066150.PNG,0,0,0.9995577,0.00044234074
1/frame_066155.PNG,0,0,0.9996445,0.00035548638
1/frame_066160.PNG,0,0,0.9997566,0.00024344097
1/frame_066165.PNG,0,0,0.99971765,0.00028236688
1/frame_066170.PNG,0,0,0.9992621,0.0007378956
1/frame_066175.PNG,0,0,0.9845473,0.015452668
1/frame_066180.PNG,0,0,0.97591096,0.024089063
1/frame_066185.PNG,0,0,0.9883037,0.01169626
1/frame_066190.PNG,0,0,0.9944278,0.005572218
1/frame_066195.PNG,0,0,0.99292827,0.0070717125
1/frame_066200.PNG,0,0,0.99698234,0.0030176665
1/frame_066205.PNG,0,0,0.9956801,0.0043199086
1/frame_066210.PNG,0,0,0.9911106,0.008889398
1/frame_066215.PNG,0,0,0.9948839,0.0051160776
1/frame_066220.PNG,0,0,0.99683666,0.0031633542
1/frame_066225.PNG,0,0,0.9982203,0.0017796693
1/frame_066230.PNG,0,0,0.9981344,0.0018656071
1/frame_066235.PNG,0,0,0.9994597,0.00054028677
1/frame_066240.PNG,0,0,0.9994532,0.00054682634
1/frame_066245.PNG,0,0,0.99969476,0.00030522636
1/frame_066250.PNG,0,0,0.99933255,0.0006674763
1/frame_066255.PNG,0,0,0.99921757,0.0007824237
1/frame_066260.PNG,0,0,0.9988663,0.001133698
1/frame_066265.PNG,0,0,0.9995137,0.00048629782
1/frame_066270.PNG,0,0,0.99951255,0.00048741902
1/frame_066275.PNG,0,0,0.9995452,0.0004547921
1/frame_066280.PNG,0,0,0.9993315,0.00066849624
1/frame_066285.PNG,0,0,0.9996642,0.0003358385
1/frame_066290.PNG,0,0,0.9996534,0.00034657327
1/frame_066295.PNG,0,0,0.99928886,0.0007111158
1/frame_066300.PNG,0,0,0.99968964,0.00031038167
1/frame_066305.PNG,0,0,0.9998087,0.0001912423
1/frame_066310.PNG,0,0,0.9998241,0.00017589277
1/frame_066315.PNG,0,0,0.9996113,0.00038869056
1/frame_066320.PNG,0,0,0.99916494,0.00083505246
1/frame_066325.PNG,0,0,0.998766,0.0012340083
1/frame_066330.PNG,0,0,0.9992799,0.0007200646
1/frame_066335.PNG,0,0,0.99940944,0.0005905497
1/frame_066340.PNG,0,0,0.99831307,0.0016869513
1/frame_066345.PNG,0,0,0.99663454,0.0033654382
1/frame_066350.PNG,0,0,0.9964669,0.0035331403
1/frame_066355.PNG,0,0,0.9954729,0.004527103
1/frame_066360.PNG,0,0,0.9988646,0.0011354062
1/frame_066365.PNG,0,0,0.9995371,0.0004628696
1/frame_066370.PNG,0,0,0.9981636,0.001836413
1/frame_066375.PNG,0,0,0.9954162,0.004583801
1/frame_066380.PNG,0,0,0.98538345,0.014616576
1/frame_066385.PNG,0,0,0.9974676,0.0025323986
1/frame_066390.PNG,0,0,0.99771374,0.0022862474
1/frame_066395.PNG,0,0,0.99970526,0.0002947733
1/frame_066400.PNG,0,0,0.9997614,0.00023859675
1/frame_066405.PNG,0,0,0.99983,0.00016998549
1/frame_066410.PNG,0,0,0.9996741,0.0003259261
1/frame_066415.PNG,0,0,0.9996631,0.00033690126
1/frame_066420.PNG,0,0,0.9987571,0.0012429008
1/frame_066425.PNG,0,0,0.9984672,0.0015328024
1/frame_066430.PNG,0,0,0.9979449,0.0020551279
1/frame_066435.PNG,0,0,0.99656606,0.0034339272
1/frame_066440.PNG,0,0,0.9971244,0.002875611
1/frame_066445.PNG,0,0,0.9923856,0.0076143974
1/frame_066450.PNG,0,0,0.9983047,0.0016952744
1/frame_066455.PNG,0,0,0.9997129,0.00028712087
1/frame_066460.PNG,0,0,0.99982655,0.00017346755
1/frame_066465.PNG,0,0,0.9993073,0.0006927377
1/frame_066470.PNG,0,0,0.99847007,0.0015299139
1/frame_066475.PNG,0,0,0.99864477,0.0013552312
1/frame_066480.PNG,0,0,0.99920106,0.00079897005
1/frame_066485.PNG,0,0,0.997455,0.0025449803
1/frame_066490.PNG,0,0,0.9981981,0.0018018931
1/frame_066495.PNG,0,0,0.9988739,0.0011260927
1/frame_066500.PNG,0,0,0.99965566,0.00034432166
1/frame_066505.PNG,0,0,0.99991304,8.6985274e-05
1/frame_066510.PNG,0,0,0.99994814,5.1877803e-05
1/frame_066515.PNG,0,0,0.99989015,0.00010982293
1/frame_066520.PNG,0,0,0.99953276,0.00046724585
1/frame_066525.PNG,0,0,0.999279,0.0007209524
1/frame_066530.PNG,0,0,0.99895126,0.0010487665
1/frame_066535.PNG,0,0,0.9985062,0.0014938221
1/frame_066540.PNG,0,0,0.99874973,0.0012502786
1/frame_066545.PNG,0,0,0.9995602,0.00043980393
1/frame_066550.PNG,0,0,0.9928245,0.0071755326
1/frame_066555.PNG,0,0,0.9428394,0.057160605
1/frame_066560.PNG,0,0,0.988622,0.011377981
1/frame_066565.PNG,0,0,0.88524663,0.114753395
1/frame_066570.PNG,0,0,0.9241878,0.07581222
1/frame_066575.PNG,0,0,0.90784013,0.09215987
1/frame_066580.PNG,0,0,0.9933626,0.006637377
1/frame_066585.PNG,0,0,0.99558353,0.0044164844
1/frame_066590.PNG,0,0,0.9990339,0.00096605404
1/frame_066595.PNG,0,0,0.9996229,0.0003770956
1/frame_066600.PNG,0,0,0.99968094,0.0003190822
1/frame_066605.PNG,0,0,0.99740505,0.0025949713
1/frame_066610.PNG,0,0,0.8655568,0.13444321
1/frame_066615.PNG,0,0,0.9035707,0.09642927
1/frame_066620.PNG,0,0,0.9781173,0.021882707
1/frame_066625.PNG,0,0,0.98339623,0.016603755
1/frame_066630.PNG,0,0,0.93969905,0.06030093
1/frame_066635.PNG,0,1,0.27003914,0.72996086
1/frame_066640.PNG,0,1,0.1623354,0.8376646
1/frame_066645.PNG,0,1,0.23604137,0.76395863
1/frame_066650.PNG,0,1,0.25839078,0.7416092
1/frame_066655.PNG,0,0,0.7491596,0.25084046
1/frame_066660.PNG,0,0,0.99641925,0.00358074
1/frame_066665.PNG,0,0,0.9989127,0.0010872844
1/frame_066670.PNG,0,0,0.99680734,0.003192691
1/frame_066675.PNG,0,0,0.9858305,0.014169528
1/frame_066680.PNG,0,0,0.98420876,0.015791237
1/frame_066685.PNG,0,0,0.9956852,0.0043147863
1/frame_066690.PNG,0,0,0.99608123,0.003918781
1/frame_066695.PNG,0,0,0.99864733,0.0013526421
1/frame_066700.PNG,0,0,0.99341697,0.0065830294
1/frame_066705.PNG,0,0,0.98251873,0.017481288
1/frame_066710.PNG,0,0,0.90864193,0.09135807
1/frame_066715.PNG,0,0,0.9907895,0.009210549
1/frame_066720.PNG,0,0,0.998106,0.0018939836
1/frame_066725.PNG,0,0,0.9990219,0.0009781203
1/frame_066730.PNG,0,0,0.9952868,0.004713152
1/frame_066735.PNG,0,0,0.9975321,0.002467856
1/frame_066740.PNG,0,0,0.999041,0.000958964
1/frame_066745.PNG,0,0,0.9996402,0.00035974538
1/frame_066750.PNG,0,0,0.99981487,0.00018511733
1/frame_066755.PNG,0,0,0.99932724,0.0006727836
1/frame_066760.PNG,0,0,0.99896896,0.0010310193
1/frame_066765.PNG,0,0,0.99420327,0.0057967496
1/frame_066770.PNG,0,0,0.95407456,0.045925427
1/frame_066775.PNG,0,0,0.83450025,0.16549976
1/frame_066780.PNG,0,1,0.4457777,0.5542223
1/frame_066785.PNG,0,1,0.12839657,0.8716034
1/frame_066790.PNG,0,1,0.20958513,0.79041487
1/frame_066795.PNG,0,1,0.16844773,0.83155227
1/frame_066800.PNG,0,1,0.047029436,0.95297056
1/frame_066805.PNG,0,1,0.10617465,0.89382535
1/frame_066810.PNG,0,1,0.16694152,0.8330585
1/frame_066815.PNG,0,1,0.24658912,0.7534109
1/frame_066820.PNG,0,1,0.2541014,0.7458986
1/frame_066825.PNG,0,1,0.29115987,0.70884013
1/frame_066830.PNG,0,0,0.85164464,0.14835533
1/frame_066835.PNG,0,0,0.98956776,0.010432264
1/frame_066840.PNG,0,0,0.9912532,0.0087468065
1/frame_066845.PNG,0,0,0.82868403,0.17131598
1/frame_066850.PNG,0,0,0.7344491,0.2655509
1/frame_066855.PNG,0,0,0.510023,0.489977
1/frame_066860.PNG,0,0,0.7886115,0.21138851
1/frame_066865.PNG,0,0,0.8076995,0.1923005
1/frame_066870.PNG,0,1,0.3542456,0.6457544
1/frame_066875.PNG,0,1,0.48919642,0.5108036
1/frame_066880.PNG,0,0,0.78284675,0.21715327
1/frame_066885.PNG,0,0,0.8353144,0.1646856
1/frame_066890.PNG,0,0,0.9160953,0.083904676
1/frame_066895.PNG,0,0,0.8969421,0.1030579
1/frame_066900.PNG,0,0,0.7475455,0.25245452
1/frame_066905.PNG,0,0,0.8541271,0.14587289
1/frame_066910.PNG,0,0,0.8327539,0.16724607
