Path,True_Label,Predicted_Class,Probability_Class_0 (Normal),Probability_Class_1 (Polyp)
1/frame_065975.PNG,0,0,0.9994357,0.00056428387
1/frame_065980.PNG,0,0,0.9994066,0.0005934174
1/frame_065985.PNG,0,0,0.9993873,0.00061268633
1/frame_065990.PNG,0,0,0.9994346,0.0005654336
1/frame_065995.PNG,0,0,0.9991566,0.0008433833
1/frame_066000.PNG,0,0,0.9991314,0.0008685941
1/frame_066005.PNG,0,0,0.99893844,0.001061544
1/frame_066010.PNG,0,0,0.9988459,0.0011541179
1/frame_066015.PNG,0,0,0.99786955,0.0021304372
1/frame_066020.PNG,0,0,0.99774855,0.0022514435
1/frame_066025.PNG,0,0,0.99435204,0.0056479336
1/frame_066030.PNG,0,0,0.9941517,0.005848261
1/frame_066035.PNG,0,0,0.9973252,0.0026748334
1/frame_066040.PNG,0,0,0.9970287,0.002971274
1/frame_066045.PNG,0,0,0.996374,0.0036260139
1/frame_066050.PNG,0,0,0.99799526,0.002004761
1/frame_066055.PNG,0,0,0.99807113,0.0019288383
1/frame_066060.PNG,0,0,0.9981905,0.0018094915
1/frame_066065.PNG,0,0,0.9975272,0.002472823
1/frame_066070.PNG,0,0,0.99736595,0.0026340631
1/frame_066075.PNG,0,0,0.9973299,0.0026701335
1/frame_066080.PNG,0,0,0.9978611,0.0021389022
1/frame_066085.PNG,0,0,0.9988581,0.0011418973
1/frame_066090.PNG,0,0,0.9986735,0.0013264751
1/frame_066095.PNG,0,0,0.99890476,0.0010952151
1/frame_066100.PNG,0,0,0.99884665,0.0011533381
1/frame_066105.PNG,0,0,0.9990989,0.0009011071
1/frame_066110.PNG,0,0,0.9988362,0.0011638064
1/frame_066115.PNG,0,0,0.99912274,0.00087723293
1/frame_066120.PNG,0,0,0.99885327,0.0011467449
1/frame_066125.PNG,0,0,0.9981064,0.0018936025
1/frame_066130.PNG,0,0,0.9979406,0.0020593833
1/frame_066135.PNG,0,0,0.9978098,0.0021901752
1/frame_066140.PNG,0,0,0.99630773,0.0036922477
1/frame_066145.PNG,0,0,0.9954292,0.0045708064
1/frame_066150.PNG,0,0,0.9938894,0.006110583
1/frame_066155.PNG,0,0,0.99515784,0.0048421705
1/frame_066160.PNG,0,0,0.99424106,0.0057589514
1/frame_066165.PNG,0,0,0.9931736,0.0068264212
1/frame_066170.PNG,0,0,0.97782314,0.022176864
1/frame_066175.PNG,0,0,0.82604724,0.17395274
1/frame_066180.PNG,0,0,0.92670685,0.07329313
1/frame_066185.PNG,0,0,0.9540235,0.0459765
1/frame_066190.PNG,0,0,0.9755234,0.024476564
1/frame_066195.PNG,0,0,0.9747403,0.025259683
1/frame_066200.PNG,0,0,0.9921903,0.0078097275
1/frame_066205.PNG,0,0,0.9876951,0.012304901
1/frame_066210.PNG,0,0,0.9694574,0.03054259
1/frame_066215.PNG,0,0,0.9893707,0.010629273
1/frame_066220.PNG,0,0,0.9926601,0.007339915
1/frame_066225.PNG,0,0,0.9947558,0.0052442164
1/frame_066230.PNG,0,0,0.9948376,0.0051624165
1/frame_066235.PNG,0,0,0.9971687,0.002831268
1/frame_066240.PNG,0,0,0.9967619,0.0032380666
1/frame_066245.PNG,0,0,0.9983047,0.0016952666
1/frame_066250.PNG,0,0,0.99661714,0.0033828442
1/frame_066255.PNG,0,0,0.9968033,0.0031967303
1/frame_066260.PNG,0,0,0.99722826,0.002771706
1/frame_066265.PNG,0,0,0.997782,0.0022180374
1/frame_066270.PNG,0,0,0.9969856,0.003014399
1/frame_066275.PNG,0,0,0.9967455,0.0032544737
1/frame_066280.PNG,0,0,0.99433506,0.005664932
1/frame_066285.PNG,0,0,0.99714804,0.0028519535
1/frame_066290.PNG,0,0,0.9963586,0.0036414063
1/frame_066295.PNG,0,0,0.99576175,0.0042382292
1/frame_066300.PNG,0,0,0.9978705,0.0021294947
1/frame_066305.PNG,0,0,0.9977001,0.0022998978
1/frame_066310.PNG,0,0,0.9980446,0.001955387
1/frame_066315.PNG,0,0,0.9969098,0.0030902135
1/frame_066320.PNG,0,0,0.99678606,0.00321392
1/frame_066325.PNG,0,0,0.9948182,0.005181787
1/frame_066330.PNG,0,0,0.99683255,0.0031674376
1/frame_066335.PNG,0,0,0.99586385,0.004136171
1/frame_066340.PNG,0,0,0.9886792,0.0113208555
1/frame_066345.PNG,0,0,0.99218416,0.007815859
1/frame_066350.PNG,0,0,0.9933008,0.006699226
1/frame_066355.PNG,0,0,0.9907667,0.009233283
1/frame_066360.PNG,0,0,0.9960835,0.0039165067
1/frame_066365.PNG,0,0,0.996919,0.0030810225
1/frame_066370.PNG,0,0,0.99402136,0.005978621
1/frame_066375.PNG,0,0,0.99448806,0.0055119107
1/frame_066380.PNG,0,0,0.9931159,0.0068841064
1/frame_066385.PNG,0,0,0.99888754,0.0011124712
1/frame_066390.PNG,0,0,0.9984219,0.0015781117
1/frame_066395.PNG,0,0,0.9996109,0.00038912057
1/frame_066400.PNG,0,0,0.99952984,0.00047016697
1/frame_066405.PNG,0,0,0.9996844,0.0003156183
1/frame_066410.PNG,0,0,0.99943274,0.00056724355
1/frame_066415.PNG,0,0,0.9995606,0.00043941988
1/frame_066420.PNG,0,0,0.99870974,0.0012902656
1/frame_066425.PNG,0,0,0.9985642,0.0014358022
1/frame_066430.PNG,0,0,0.9978584,0.002141598
1/frame_066435.PNG,0,0,0.9971094,0.0028905964
1/frame_066440.PNG,0,0,0.9971615,0.0028384821
1/frame_066445.PNG,0,0,0.9886333,0.011366707
1/frame_066450.PNG,0,0,0.99671197,0.0032880127
1/frame_066455.PNG,0,0,0.9983286,0.0016713588
1/frame_066460.PNG,0,0,0.99863696,0.00136306
1/frame_066465.PNG,0,0,0.9912351,0.008764942
1/frame_066470.PNG,0,0,0.9911398,0.008860147
1/frame_066475.PNG,0,0,0.99010146,0.009898527
1/frame_066480.PNG,0,0,0.98749447,0.012505506
1/frame_066485.PNG,0,0,0.94595987,0.054040108
1/frame_066490.PNG,0,0,0.9869175,0.013082476
1/frame_066495.PNG,0,0,0.9945946,0.00540542
1/frame_066500.PNG,0,0,0.9980334,0.0019665724
1/frame_066505.PNG,0,0,0.9987738,0.001226181
1/frame_066510.PNG,0,0,0.9993179,0.00068210036
1/frame_066515.PNG,0,0,0.99881047,0.0011895105
1/frame_066520.PNG,0,0,0.99748945,0.0025105237
1/frame_066525.PNG,0,0,0.9975391,0.0024609014
1/frame_066530.PNG,0,0,0.9972502,0.0027498193
1/frame_066535.PNG,0,0,0.9924452,0.0075548096
1/frame_066540.PNG,0,0,0.9898869,0.010113102
1/frame_066545.PNG,0,0,0.99709713,0.002902893
1/frame_066550.PNG,0,0,0.96751726,0.03248277
1/frame_066555.PNG,0,0,0.9343712,0.065628804
1/frame_066560.PNG,0,0,0.9746926,0.02530743
1/frame_066565.PNG,0,0,0.8911276,0.10887244
1/frame_066570.PNG,0,0,0.9087056,0.091294385
1/frame_066575.PNG,0,0,0.9014395,0.09856049
1/frame_066580.PNG,0,0,0.9887299,0.011270101
1/frame_066585.PNG,0,0,0.98450315,0.015496852
1/frame_066590.PNG,0,0,0.9936016,0.0063983686
1/frame_066595.PNG,0,0,0.99679613,0.0032038656
1/frame_066600.PNG,0,0,0.99898595,0.0010140245
1/frame_066605.PNG,0,0,0.99613005,0.003869933
1/frame_066610.PNG,0,0,0.9748473,0.025152685
1/frame_066615.PNG,0,0,0.9872253,0.01277473
1/frame_066620.PNG,0,0,0.9926207,0.00737932
1/frame_066625.PNG,0,0,0.98661757,0.013382438
1/frame_066630.PNG,0,0,0.97042143,0.029578572
1/frame_066635.PNG,0,0,0.7834406,0.21655942
1/frame_066640.PNG,0,0,0.6460066,0.35399345
1/frame_066645.PNG,0,0,0.7058904,0.29410958
1/frame_066650.PNG,0,0,0.7223867,0.27761328
1/frame_066655.PNG,0,0,0.83631897,0.163681
1/frame_066660.PNG,0,0,0.9928299,0.0071701067
1/frame_066665.PNG,0,0,0.99346775,0.006532258
1/frame_066670.PNG,0,0,0.98508614,0.0149138775
1/frame_066675.PNG,0,0,0.97825974,0.021740234
1/frame_066680.PNG,0,0,0.9880402,0.0119597735
1/frame_066685.PNG,0,0,0.99451435,0.0054856623
1/frame_066690.PNG,0,0,0.9860201,0.013979912
1/frame_066695.PNG,0,0,0.99103165,0.0089683365
1/frame_066700.PNG,0,0,0.89223933,0.10776068
1/frame_066705.PNG,0,0,0.8669329,0.13306706
1/frame_066710.PNG,0,0,0.7909689,0.20903112
1/frame_066715.PNG,0,0,0.9401181,0.059881907
1/frame_066720.PNG,0,0,0.9722561,0.027743896
1/frame_066725.PNG,0,0,0.966219,0.03378101
1/frame_066730.PNG,0,0,0.9356699,0.0643301
1/frame_066735.PNG,0,0,0.9835948,0.016405249
1/frame_066740.PNG,0,0,0.9909815,0.009018494
1/frame_066745.PNG,0,0,0.9936462,0.006353788
1/frame_066750.PNG,0,0,0.99849033,0.0015096565
1/frame_066755.PNG,0,0,0.99639314,0.0036068335
1/frame_066760.PNG,0,0,0.9942516,0.005748417
1/frame_066765.PNG,0,0,0.990005,0.009994969
1/frame_066770.PNG,0,0,0.962462,0.037538007
1/frame_066775.PNG,0,0,0.95645183,0.043548174
1/frame_066780.PNG,0,0,0.8991178,0.100882165
1/frame_066785.PNG,0,0,0.80159897,0.19840105
1/frame_066790.PNG,0,0,0.75053966,0.24946037
1/frame_066795.PNG,0,0,0.7262379,0.27376208
1/frame_066800.PNG,0,1,0.3317908,0.6682092
1/frame_066805.PNG,0,1,0.3723852,0.6276148
1/frame_066810.PNG,0,1,0.4686129,0.5313871
1/frame_066815.PNG,0,1,0.43832332,0.5616767
1/frame_066820.PNG,0,0,0.57927054,0.42072946
1/frame_066825.PNG,0,0,0.72042394,0.2795761
1/frame_066830.PNG,0,0,0.8333945,0.16660544
1/frame_066835.PNG,0,0,0.92176557,0.07823444
1/frame_066840.PNG,0,0,0.8397884,0.16021164
1/frame_066845.PNG,0,0,0.59582627,0.40417373
1/frame_066850.PNG,0,0,0.56902874,0.43097124
1/frame_066855.PNG,0,0,0.51711106,0.48288897
1/frame_066860.PNG,0,0,0.65383685,0.34616312
1/frame_066865.PNG,0,0,0.65259933,0.34740064
1/frame_066870.PNG,0,1,0.42400056,0.57599944
1/frame_066875.PNG,0,1,0.3515346,0.6484654
1/frame_066880.PNG,0,0,0.6570288,0.3429712
1/frame_066885.PNG,0,0,0.5540185,0.44598147
1/frame_066890.PNG,0,1,0.4454264,0.5545736
1/frame_066895.PNG,0,0,0.63883394,0.36116606
1/frame_066900.PNG,0,1,0.46050888,0.5394911
1/frame_066905.PNG,0,0,0.5141083,0.48589173
1/frame_066910.PNG,0,0,0.6553358,0.34466425
1/frame_066915.PNG,0,1,0.43993223,0.5600678
1/frame_066920.PNG,0,1,0.41348797,0.586512
1/frame_066925.PNG,0,0,0.7987938,0.20120619
1/frame_066930.PNG,0,1,0.45332247,0.54667753
1/frame_066935.PNG,0,0,0.51506156,0.48493844
1/frame_066940.PNG,0,0,0.5424893,0.4575107
1/frame_066945.PNG,0,0,0.87270004,0.12729995
1/frame_066950.PNG,0,1,0.479751,0.520249
1/frame_066955.PNG,0,0,0.75583607,0.24416392
1/frame_066960.PNG,0,1,0.36510187,0.6348981
1/frame_066965.PNG,0,1,0.49473596,0.50526404
1/frame_066970.PNG,0,1,0.21599162,0.7840084
1/frame_066975.PNG,0,1,0.2229175,0.7770825
1/frame_066980.PNG,0,1,0.096678376,0.9033216
1/frame_066985.PNG,0,1,0.2015807,0.7984193
