Path,True_Label,Predicted_Class,Probability_Class_0 (Normal),Probability_Class_1 (Polyp)
1/frame_065975.PNG,0,0,0.99999386,6.1202154e-06
1/frame_065980.PNG,0,0,0.9999935,6.4973738e-06
1/frame_065985.PNG,0,0,0.9999927,7.2581674e-06
1/frame_065990.PNG,0,0,0.99999416,5.8652636e-06
1/frame_065995.PNG,0,0,0.9999944,5.608547e-06
1/frame_066000.PNG,0,0,0.9999939,6.0612183e-06
1/frame_066005.PNG,0,0,0.99999374,6.268943e-06
1/frame_066010.PNG,0,0,0.9999925,7.5148923e-06
1/frame_066015.PNG,0,0,0.9999897,1.0325924e-05
1/frame_066020.PNG,0,0,0.99999243,7.5956177e-06
1/frame_066025.PNG,0,0,0.99998766,1.2308722e-05
1/frame_066030.PNG,0,0,0.99998695,1.3059605e-05
1/frame_066035.PNG,0,0,0.9999893,1.0743629e-05
1/frame_066040.PNG,0,0,0.99999,1.0009845e-05
1/frame_066045.PNG,0,0,0.99999046,9.551538e-06
1/frame_066050.PNG,0,0,0.9999912,8.80696e-06
1/frame_066055.PNG,0,0,0.99999034,9.648904e-06
1/frame_066060.PNG,0,0,0.9999881,1.1905206e-05
1/frame_066065.PNG,0,0,0.99998474,1.5229945e-05
1/frame_066070.PNG,0,0,0.9999836,1.6407736e-05
1/frame_066075.PNG,0,0,0.9999841,1.5916237e-05
1/frame_066080.PNG,0,0,0.9999828,1.7207482e-05
1/frame_066085.PNG,0,0,0.9999858,1.419843e-05
1/frame_066090.PNG,0,0,0.9999866,1.33914145e-05
1/frame_066095.PNG,0,0,0.9999893,1.0727758e-05
1/frame_066100.PNG,0,0,0.9999901,9.888323e-06
1/frame_066105.PNG,0,0,0.99999094,9.081548e-06
1/frame_066110.PNG,0,0,0.9999913,8.67747e-06
1/frame_066115.PNG,0,0,0.999993,6.9683147e-06
1/frame_066120.PNG,0,0,0.99999154,8.436523e-06
1/frame_066125.PNG,0,0,0.99999154,8.464333e-06
1/frame_066130.PNG,0,0,0.9999902,9.787812e-06
1/frame_066135.PNG,0,0,0.999989,1.1047421e-05
1/frame_066140.PNG,0,0,0.99998075,1.9228522e-05
1/frame_066145.PNG,0,0,0.99998033,1.9646004e-05
1/frame_066150.PNG,0,0,0.99998033,1.9677036e-05
1/frame_066155.PNG,0,0,0.99998003,1.9965792e-05
1/frame_066160.PNG,0,0,0.9999764,2.362307e-05
1/frame_066165.PNG,0,0,0.9999771,2.2882006e-05
1/frame_066170.PNG,0,0,0.9999821,1.7875047e-05
1/frame_066175.PNG,0,0,0.9999218,7.819309e-05
1/frame_066180.PNG,0,0,0.9998851,0.000114931834
1/frame_066185.PNG,0,0,0.99995375,4.6275563e-05
1/frame_066190.PNG,0,0,0.99987394,0.00012606652
