Path,True_Label,Predicted_Class,Probability_Class_0 (Normal),Probability_Class_1 (Polyp)
1/frame_065975.PNG,0,0,0.9999923,7.711825e-06
1/frame_065980.PNG,0,0,0.9999919,8.105153e-06
1/frame_065985.PNG,0,0,0.99999017,9.816745e-06
1/frame_065990.PNG,0,0,0.99998987,1.0142848e-05
1/frame_065995.PNG,0,0,0.99998873,1.1240307e-05
1/frame_066000.PNG,0,0,0.99998915,1.0847725e-05
1/frame_066005.PNG,0,0,0.99998945,1.0544354e-05
1/frame_066010.PNG,0,0,0.99998623,1.3774582e-05
1/frame_066015.PNG,0,0,0.99998415,1.5832355e-05
1/frame_066020.PNG,0,0,0.99998,2.000038e-05
1/frame_066025.PNG,0,0,0.99997085,2.9162373e-05
1/frame_066030.PNG,0,0,0.99997,2.9982451e-05
1/frame_066035.PNG,0,0,0.9999722,2.7803173e-05
1/frame_066040.PNG,0,0,0.99997103,2.8953154e-05
1/frame_066045.PNG,0,0,0.9999794,2.0601427e-05
1/frame_066050.PNG,0,0,0.9999798,2.020709e-05
1/frame_066055.PNG,0,0,0.9999699,3.0119869e-05
1/frame_066060.PNG,0,0,0.999953,4.7013542e-05
1/frame_066065.PNG,0,0,0.9999174,8.258453e-05
1/frame_066070.PNG,0,0,0.9999055,9.4488474e-05
1/frame_066075.PNG,0,0,0.99989206,0.00010796006
1/frame_066080.PNG,0,0,0.9999172,8.281978e-05
1/frame_066085.PNG,0,0,0.99995893,4.1042298e-05
1/frame_066090.PNG,0,0,0.9999567,4.3244705e-05
1/frame_066095.PNG,0,0,0.99996215,3.787083e-05
1/frame_066100.PNG,0,0,0.9999632,3.6749592e-05
1/frame_066105.PNG,0,0,0.9999754,2.4607716e-05
1/frame_066110.PNG,0,0,0.9999776,2.2438668e-05
1/frame_066115.PNG,0,0,0.9999773,2.2698376e-05
1/frame_066120.PNG,0,0,0.9999793,2.0656864e-05
1/frame_066125.PNG,0,0,0.9999652,3.4838406e-05
1/frame_066130.PNG,0,0,0.99994725,5.274384e-05
1/frame_066135.PNG,0,0,0.99991786,8.21537e-05
1/frame_066140.PNG,0,0,0.9998455,0.000154518
1/frame_066145.PNG,0,0,0.99989,0.00010999765
1/frame_066150.PNG,0,0,0.99985665,0.00014337165
1/frame_066155.PNG,0,0,0.99987876,0.00012126115
1/frame_066160.PNG,0,0,0.99988836,0.00011163914
1/frame_066165.PNG,0,0,0.9998869,0.0001131093
1/frame_066170.PNG,0,0,0.9999116,8.839896e-05
1/frame_066175.PNG,0,0,0.99763626,0.0023637232
1/frame_066180.PNG,0,0,0.75516915,0.24483085
1/frame_066185.PNG,0,0,0.9692996,0.030700384
1/frame_066190.PNG,0,0,0.9475487,0.052451298
1/frame_066195.PNG,0,0,0.92006296,0.07993702
1/frame_066200.PNG,0,0,0.95826304,0.04173694
1/frame_066205.PNG,0,0,0.91322345,0.08677653
1/frame_066210.PNG,0,0,0.95626956,0.043730464
1/frame_066215.PNG,0,0,0.9580365,0.041963518
1/frame_066220.PNG,0,0,0.98752695,0.012473066
1/frame_066225.PNG,0,0,0.9962717,0.0037282454
1/frame_066230.PNG,0,0,0.99811673,0.0018832701
1/frame_066235.PNG,0,0,0.9994261,0.000573846
1/frame_066240.PNG,0,0,0.99947584,0.0005241543
1/frame_066245.PNG,0,0,0.99968404,0.00031596544
1/frame_066250.PNG,0,0,0.999372,0.0006279776
1/frame_066255.PNG,0,0,0.9988762,0.0011237581
1/frame_066260.PNG,0,0,0.9976025,0.0023974606
1/frame_066265.PNG,0,0,0.9993623,0.0006377362
1/frame_066270.PNG,0,0,0.9995928,0.0004072459
1/frame_066275.PNG,0,0,0.9998202,0.00017982145
1/frame_066280.PNG,0,0,0.99982494,0.00017504084
1/frame_066285.PNG,0,0,0.9999088,9.119784e-05
1/frame_066290.PNG,0,0,0.99992615,7.384201e-05
1/frame_066295.PNG,0,0,0.9996381,0.0003618897
1/frame_066300.PNG,0,0,0.99979204,0.00020796219
1/frame_066305.PNG,0,0,0.9998292,0.00017081185
1/frame_066310.PNG,0,0,0.9998964,0.00010359576
1/frame_066315.PNG,0,0,0.9998886,0.00011140094
1/frame_066320.PNG,0,0,0.9998016,0.00019841638
1/frame_066325.PNG,0,0,0.9997406,0.00025942747
1/frame_066330.PNG,0,0,0.9997835,0.0002164844
1/frame_066335.PNG,0,0,0.9998768,0.00012318307
1/frame_066340.PNG,0,0,0.9994141,0.0005859095
1/frame_066345.PNG,0,0,0.9963998,0.0036001548
1/frame_066350.PNG,0,0,0.99334764,0.0066523305
1/frame_066355.PNG,0,0,0.99178505,0.008214932
1/frame_066360.PNG,0,0,0.99924326,0.00075676735
1/frame_066365.PNG,0,0,0.9998705,0.00012953962
1/frame_066370.PNG,0,0,0.99966705,0.00033294497
1/frame_066375.PNG,0,0,0.99835634,0.0016436388
1/frame_066380.PNG,0,0,0.98959213,0.010407862
1/frame_066385.PNG,0,0,0.9989572,0.0010427784
1/frame_066390.PNG,0,0,0.9991847,0.00081527355
1/frame_066395.PNG,0,0,0.99992573,7.4254036e-05
1/frame_066400.PNG,0,0,0.99994963,5.0366576e-05
1/frame_066405.PNG,0,0,0.9999744,2.5584757e-05
1/frame_066410.PNG,0,0,0.99994034,5.9673006e-05
1/frame_066415.PNG,0,0,0.99995023,4.9799615e-05
1/frame_066420.PNG,0,0,0.999835,0.0001649918
1/frame_066425.PNG,0,0,0.99962676,0.0003732195
1/frame_066430.PNG,0,0,0.99925154,0.000748428
1/frame_066435.PNG,0,0,0.99884486,0.0011551342
1/frame_066440.PNG,0,0,0.99828047,0.0017195318
1/frame_066445.PNG,0,0,0.99534506,0.0046549286
1/frame_066450.PNG,0,0,0.99966383,0.00033619924
1/frame_066455.PNG,0,0,0.99993485,6.516405e-05
1/frame_066460.PNG,0,0,0.99994737,5.2622003e-05
1/frame_066465.PNG,0,0,0.9999349,6.509834e-05
1/frame_066470.PNG,0,0,0.9993721,0.0006279046
1/frame_066475.PNG,0,0,0.9993876,0.0006123889
1/frame_066480.PNG,0,0,0.9997745,0.00022549006
1/frame_066485.PNG,0,0,0.99978733,0.00021264187
1/frame_066490.PNG,0,0,0.9998415,0.0001585077
1/frame_066495.PNG,0,0,0.9999486,5.1372892e-05
1/frame_066500.PNG,0,0,0.9999777,2.2275502e-05
1/frame_066505.PNG,0,0,0.9999806,1.9396619e-05
1/frame_066510.PNG,0,0,0.9999837,1.627001e-05
1/frame_066515.PNG,0,0,0.9999721,2.7901715e-05
1/frame_066520.PNG,0,0,0.99986666,0.00013333862
1/frame_066525.PNG,0,0,0.9992298,0.0007702286
1/frame_066530.PNG,0,0,0.99774826,0.0022517315
1/frame_066535.PNG,0,0,0.9990899,0.00091009156
1/frame_066540.PNG,0,0,0.99972546,0.00027453265
1/frame_066545.PNG,0,0,0.99987686,0.00012313564
1/frame_066550.PNG,0,0,0.99936765,0.00063232996
1/frame_066555.PNG,0,0,0.9370419,0.062958114
1/frame_066560.PNG,0,0,0.9796097,0.020390293
1/frame_066565.PNG,0,0,0.8547175,0.14528249
1/frame_066570.PNG,0,0,0.5843313,0.41566873
1/frame_066575.PNG,0,1,0.07567716,0.92432284
1/frame_066580.PNG,0,0,0.801512,0.19848797
1/frame_066585.PNG,0,0,0.99759334,0.0024066588
1/frame_066590.PNG,0,0,0.99983394,0.00016608155
1/frame_066595.PNG,0,0,0.9999443,5.567258e-05
1/frame_066600.PNG,0,0,0.9999415,5.8484417e-05
1/frame_066605.PNG,0,0,0.9994048,0.00059520814
1/frame_066610.PNG,0,0,0.8208201,0.17917989
1/frame_066615.PNG,0,1,0.061287522,0.9387125
1/frame_066620.PNG,0,1,0.17980254,0.82019746
1/frame_066625.PNG,0,0,0.9525991,0.04740089
1/frame_066630.PNG,0,0,0.58352095,0.41647905
1/frame_066635.PNG,0,1,0.001552999,0.998447
1/frame_066640.PNG,0,1,0.00016999245,0.99983
1/frame_066645.PNG,0,1,0.0065562725,0.9934437
1/frame_066650.PNG,0,1,0.0023950338,0.99760497
1/frame_066655.PNG,0,1,0.014547408,0.9854526
1/frame_066660.PNG,0,0,0.9784335,0.021566499
1/frame_066665.PNG,0,0,0.9951898,0.0048102294
1/frame_066670.PNG,0,0,0.9806621,0.019337906
1/frame_066675.PNG,0,1,0.29106563,0.70893437
1/frame_066680.PNG,0,1,0.015346944,0.98465306
1/frame_066685.PNG,0,1,0.0716483,0.9283517
1/frame_066690.PNG,0,0,0.6714723,0.3285277
1/frame_066695.PNG,0,0,0.9951225,0.004877514
1/frame_066700.PNG,0,0,0.9995633,0.00043674576
1/frame_066705.PNG,0,0,0.99884695,0.0011530712
1/frame_066710.PNG,0,0,0.9610022,0.038997833
1/frame_066715.PNG,0,0,0.99993163,6.837421e-05
1/frame_066720.PNG,0,0,0.99998087,1.9124302e-05
1/frame_066725.PNG,0,0,0.9999869,1.3097036e-05
1/frame_066730.PNG,0,0,0.99982595,0.00017402304
1/frame_066735.PNG,0,0,0.9997412,0.00025882316
1/frame_066740.PNG,0,0,0.99996305,3.696456e-05
1/frame_066745.PNG,0,0,0.9999884,1.1651005e-05
1/frame_066750.PNG,0,0,0.9999809,1.9062758e-05
1/frame_066755.PNG,0,0,0.9999513,4.8703987e-05
1/frame_066760.PNG,0,0,0.99990886,9.113099e-05
1/frame_066765.PNG,0,0,0.99818295,0.0018170349
1/frame_066770.PNG,0,0,0.87242115,0.12757885
1/frame_066775.PNG,0,1,0.044037104,0.9559629
1/frame_066780.PNG,0,1,0.001255393,0.9987446
1/frame_066785.PNG,0,1,0.00018543005,0.99981457
1/frame_066790.PNG,0,1,0.00081676245,0.99918324
1/frame_066795.PNG,0,1,0.0002709031,0.9997291
1/frame_066800.PNG,0,1,0.00020486116,0.99979514
1/frame_066805.PNG,0,1,0.00014257431,0.9998574
1/frame_066810.PNG,0,1,0.0022212863,0.9977787
1/frame_066815.PNG,0,1,0.00392431,0.9960757
1/frame_066820.PNG,0,1,0.013154745,0.98684525
1/frame_066825.PNG,0,1,0.012016654,0.98798335
1/frame_066830.PNG,0,0,0.64364326,0.35635677
1/frame_066835.PNG,0,0,0.9973434,0.0026565767
1/frame_066840.PNG,0,0,0.9996678,0.00033220463
1/frame_066845.PNG,0,0,0.9948318,0.005168199
1/frame_066850.PNG,0,1,0.14086866,0.85913134
1/frame_066855.PNG,0,1,0.026535869,0.97346413
1/frame_066860.PNG,0,0,0.7902076,0.20979236
1/frame_066865.PNG,0,1,0.2913276,0.7086724
1/frame_066870.PNG,0,1,0.028447032,0.97155297
1/frame_066875.PNG,0,1,0.023529708,0.9764703
1/frame_066880.PNG,0,1,0.13878042,0.8612196
1/frame_066885.PNG,0,1,0.035672724,0.9643273
1/frame_066890.PNG,0,1,0.026940465,0.97305954
1/frame_066895.PNG,0,1,0.0044248104,0.9955752
1/frame_066900.PNG,0,1,0.021140814,0.9788592
1/frame_066905.PNG,0,1,0.11841071,0.8815893
1/frame_066910.PNG,0,1,0.21953261,0.7804674
1/frame_066915.PNG,0,1,0.05520022,0.9447998
1/frame_066920.PNG,0,1,0.0019465685,0.99805343
1/frame_066925.PNG,0,1,0.0042910576,0.99570894
1/frame_066930.PNG,0,1,0.0017033219,0.9982967
1/frame_066935.PNG,0,1,0.0013252497,0.99867475
1/frame_066940.PNG,0,1,0.035283208,0.9647168
1/frame_066945.PNG,0,1,0.31533402,0.684666
1/frame_066950.PNG,0,0,0.829752,0.17024796
1/frame_066955.PNG,0,0,0.89556026,0.10443976
1/frame_066960.PNG,0,1,0.04482442,0.9551756
1/frame_066965.PNG,0,1,0.005843878,0.9941561
1/frame_066970.PNG,0,1,0.0004208684,0.99957913
1/frame_066975.PNG,0,1,0.0001231432,0.99987686
1/frame_066980.PNG,0,1,2.4437904e-05,0.99997556
1/frame_066985.PNG,0,1,3.5643578e-05,0.99996436
1/frame_066990.PNG,0,1,7.891655e-05,0.9999211
1/frame_066995.PNG,0,1,4.4822693e-05,0.9999552
1/frame_067000.PNG,0,1,2.527237e-05,0.9999747
1/frame_067005.PNG,0,1,3.2663345e-05,0.99996734
1/frame_067010.PNG,0,1,5.352497e-05,0.9999465
1/frame_067015.PNG,0,1,6.1035156e-05,0.99993896
1/frame_067020.PNG,0,1,4.518032e-05,0.9999548
1/frame_067025.PNG,0,1,6.556511e-05,0.99993443
1/frame_067030.PNG,0,1,7.43866e-05,0.9999256
1/frame_067035.PNG,0,1,0.0003798008,0.9996202
1/frame_067040.PNG,0,1,0.0001604557,0.99983954
1/frame_067045.PNG,0,1,0.0007393956,0.9992606
1/frame_067050.PNG,0,1,0.051523805,0.9484762
1/frame_067055.PNG,0,1,0.02040273,0.9795973
1/frame_067060.PNG,0,1,0.0024937987,0.9975062
1/frame_067065.PNG,0,1,0.00014317036,0.9998568
1/frame_067070.PNG,0,1,6.6161156e-05,0.99993384
1/frame_067075.PNG,0,1,4.053116e-05,0.99995947
1/frame_067080.PNG,0,1,1.2755394e-05,0.99998724
1/frame_067085.PNG,0,1,3.2424927e-05,0.9999676
1/frame_067090.PNG,0,1,0.006284654,0.99371535
1/frame_067095.PNG,0,1,0.19388711,0.8061129
1/frame_067100.PNG,0,1,0.068128884,0.9318711
1/frame_067105.PNG,0,1,0.027549386,0.9724506
1/frame_067110.PNG,0,1,0.0033839345,0.99661607
1/frame_067115.PNG,0,1,0.11171013,0.88828987
1/frame_067120.PNG,0,1,0.17195773,0.82804227
1/frame_067125.PNG,0,1,0.21030116,0.78969884
1/frame_067130.PNG,0,0,0.7841102,0.2158898
1/frame_067135.PNG,0,0,0.9734586,0.026541395
1/frame_067140.PNG,0,0,0.9979657,0.0020343328
1/frame_067145.PNG,0,0,0.9919635,0.008036497
1/frame_067150.PNG,0,0,0.8317633,0.16823667
1/frame_067155.PNG,0,1,0.06764436,0.93235564
1/frame_067160.PNG,0,1,0.1793015,0.8206985
1/frame_067165.PNG,0,1,0.007096231,0.99290377
1/frame_067170.PNG,0,1,0.00041216612,0.99958783
1/frame_067175.PNG,0,1,0.0002425313,0.99975747
1/frame_067180.PNG,0,1,0.00011301041,0.999887
1/frame_067185.PNG,0,1,0.00013458729,0.9998654
1/frame_067190.PNG,0,1,8.738041e-05,0.9999126
1/frame_067195.PNG,0,1,2.7537346e-05,0.99997246
1/frame_067200.PNG,0,1,5.1617622e-05,0.9999484
1/frame_067205.PNG,0,1,8.046627e-05,0.99991953
1/frame_067210.PNG,0,1,7.915497e-05,0.99992085
1/frame_067215.PNG,0,1,2.2888184e-05,0.9999771
1/frame_067220.PNG,0,1,1.180172e-05,0.9999882
1/frame_067225.PNG,0,1,4.4107437e-06,0.9999956
1/frame_067230.PNG,0,1,3.9339066e-06,0.99999607
1/frame_067235.PNG,0,1,5.841255e-06,0.99999416
1/frame_067240.PNG,0,1,1.9311905e-05,0.9999807
1/frame_067245.PNG,0,1,0.017634094,0.9823659
1/frame_067250.PNG,0,0,0.98873025,0.011269739
1/frame_067255.PNG,0,0,0.99991107,8.89123e-05
1/frame_067260.PNG,0,0,0.99993116,6.882513e-05
1/frame_067265.PNG,0,0,0.99977493,0.00022507572
1/frame_067270.PNG,0,0,0.996072,0.00392799
1/frame_067275.PNG,0,0,0.84769905,0.15230094
1/frame_067280.PNG,0,0,0.98240507,0.017594917
1/frame_067285.PNG,0,0,0.99492276,0.005077223
1/frame_067290.PNG,0,0,0.9891851,0.010814923
