Path,True_Label,Predicted_Class,Probability_Class_0 (Normal),Probability_Class_1 (Polyp)
1/frame_065975.PNG,0,0,0.99999136,8.670802e-06
1/frame_065980.PNG,0,0,0.99998975,1.02330305e-05
1/frame_065985.PNG,0,0,0.99998474,1.528744e-05
1/frame_065990.PNG,0,0,0.99998754,1.247766e-05
1/frame_065995.PNG,0,0,0.99998,2.0024216e-05
1/frame_066000.PNG,0,0,0.9999809,1.9081019e-05
1/frame_066005.PNG,0,0,0.99998057,1.9403427e-05
1/frame_066010.PNG,0,0,0.99997735,2.2669716e-05
1/frame_066015.PNG,0,0,0.9999713,2.8748102e-05
1/frame_066020.PNG,0,0,0.99996865,3.1346022e-05
1/frame_066025.PNG,0,0,0.9999146,8.5405605e-05
1/frame_066030.PNG,0,0,0.99990743,9.255685e-05
1/frame_066035.PNG,0,0,0.9999027,9.7282245e-05
1/frame_066040.PNG,0,0,0.9996675,0.0003324556
1/frame_066045.PNG,0,0,0.99963367,0.00036633207
1/frame_066050.PNG,0,0,0.9994639,0.00053606613
1/frame_066055.PNG,0,0,0.99894106,0.0010589291
1/frame_066060.PNG,0,0,0.99922365,0.0007763296
1/frame_066065.PNG,0,0,0.9982927,0.0017073057
1/frame_066070.PNG,0,0,0.999268,0.0007319967
1/frame_066075.PNG,0,0,0.99944067,0.0005593179
1/frame_066080.PNG,0,0,0.9995247,0.00047529335
1/frame_066085.PNG,0,0,0.9998923,0.0001077328
1/frame_066090.PNG,0,0,0.99979836,0.00020164455
1/frame_066095.PNG,0,0,0.99980766,0.00019234649
1/frame_066100.PNG,0,0,0.9998682,0.00013179857
1/frame_066105.PNG,0,0,0.9999281,7.187781e-05
1/frame_066110.PNG,0,0,0.99993545,6.455945e-05
1/frame_066115.PNG,0,0,0.9999269,7.309177e-05
1/frame_066120.PNG,0,0,0.99994713,5.2852185e-05
1/frame_066125.PNG,0,0,0.9998729,0.00012709768
1/frame_066130.PNG,0,0,0.9996775,0.00032249768
1/frame_066135.PNG,0,0,0.99961793,0.00038209045
1/frame_066140.PNG,0,0,0.99931663,0.00068338704
1/frame_066145.PNG,0,0,0.9993829,0.0006170701
1/frame_066150.PNG,0,0,0.998995,0.0010049834
1/frame_066155.PNG,0,0,0.9990087,0.0009912669
1/frame_066160.PNG,0,0,0.9987891,0.0012109166
1/frame_066165.PNG,0,0,0.9975869,0.0024130966
1/frame_066170.PNG,0,0,0.99728304,0.0027169718
1/frame_066175.PNG,0,0,0.82979876,0.17020126
1/frame_066180.PNG,0,1,0.49497426,0.50502574
1/frame_066185.PNG,0,0,0.90219194,0.09780807
1/frame_066190.PNG,0,0,0.5481827,0.4518173
1/frame_066195.PNG,0,1,0.0952006,0.9047994
1/frame_066200.PNG,0,0,0.53977203,0.46022794
1/frame_066205.PNG,0,1,0.4620641,0.5379359
1/frame_066210.PNG,0,1,0.4425366,0.5574634
1/frame_066215.PNG,0,0,0.64361846,0.3563815
1/frame_066220.PNG,0,0,0.92021376,0.07978626
1/frame_066225.PNG,0,0,0.9666995,0.033300515
1/frame_066230.PNG,0,0,0.97658277,0.023417229
1/frame_066235.PNG,0,0,0.997483,0.002516962
1/frame_066240.PNG,0,0,0.99524236,0.0047576693
1/frame_066245.PNG,0,0,0.99737436,0.0026256484
1/frame_066250.PNG,0,0,0.9956291,0.0043709087
1/frame_066255.PNG,0,0,0.9951658,0.0048341975
1/frame_066260.PNG,0,0,0.9925384,0.0074615786
1/frame_066265.PNG,0,0,0.9971562,0.002843798
1/frame_066270.PNG,0,0,0.9977978,0.0022022277
1/frame_066275.PNG,0,0,0.9984559,0.0015441388
1/frame_066280.PNG,0,0,0.9982235,0.001776531
1/frame_066285.PNG,0,0,0.9994146,0.00058540097
1/frame_066290.PNG,0,0,0.9992469,0.00075310876
1/frame_066295.PNG,0,0,0.99392945,0.0060705445
1/frame_066300.PNG,0,0,0.99922836,0.00077165605
1/frame_066305.PNG,0,0,0.9995117,0.00048826745
1/frame_066310.PNG,0,0,0.9994185,0.0005815172
1/frame_066315.PNG,0,0,0.99893445,0.0010655356
1/frame_066320.PNG,0,0,0.9990177,0.0009823036
1/frame_066325.PNG,0,0,0.99845666,0.0015433253
1/frame_066330.PNG,0,0,0.9980172,0.0019827972
1/frame_066335.PNG,0,0,0.9993991,0.00060090225
1/frame_066340.PNG,0,0,0.99374723,0.006252763
1/frame_066345.PNG,0,0,0.9892194,0.010780591
1/frame_066350.PNG,0,0,0.99371654,0.006283447
1/frame_066355.PNG,0,0,0.9807848,0.019215215
1/frame_066360.PNG,0,0,0.992907,0.0070930086
1/frame_066365.PNG,0,0,0.9983935,0.0016065424
1/frame_066370.PNG,0,0,0.9884269,0.011573063
1/frame_066375.PNG,0,0,0.9538856,0.04611438
1/frame_066380.PNG,0,0,0.8692859,0.13071413
1/frame_066385.PNG,0,0,0.96444327,0.035556734
1/frame_066390.PNG,0,0,0.9442438,0.055756215
1/frame_066395.PNG,0,0,0.9992081,0.0007919201
1/frame_066400.PNG,0,0,0.9979573,0.002042687
1/frame_066405.PNG,0,0,0.9994268,0.0005732417
1/frame_066410.PNG,0,0,0.997388,0.002612004
1/frame_066415.PNG,0,0,0.9991578,0.00084222766
1/frame_066420.PNG,0,0,0.97851104,0.021488987
1/frame_066425.PNG,0,0,0.9820555,0.0179445
1/frame_066430.PNG,0,0,0.82324064,0.17675938
1/frame_066435.PNG,0,0,0.78080297,0.21919703
1/frame_066440.PNG,0,0,0.85704905,0.14295095
1/frame_066445.PNG,0,0,0.67455524,0.32544476
1/frame_066450.PNG,0,0,0.9825551,0.017444905
1/frame_066455.PNG,0,0,0.9989548,0.0010452415
1/frame_066460.PNG,0,0,0.9993726,0.0006274003
1/frame_066465.PNG,0,0,0.9942004,0.005799565
1/frame_066470.PNG,0,0,0.9961797,0.0038203022
1/frame_066475.PNG,0,0,0.997304,0.00269597
1/frame_066480.PNG,0,0,0.9980931,0.0019068932
1/frame_066485.PNG,0,0,0.99280864,0.0071913465
1/frame_066490.PNG,0,0,0.9989008,0.0010992326
1/frame_066495.PNG,0,0,0.99930745,0.00069255126
1/frame_066500.PNG,0,0,0.9998861,0.00011391613
1/frame_066505.PNG,0,0,0.9999453,5.4687393e-05
1/frame_066510.PNG,0,0,0.99996334,3.6653695e-05
1/frame_066515.PNG,0,0,0.9999054,9.4612624e-05
1/frame_066520.PNG,0,0,0.9996606,0.00033938346
1/frame_066525.PNG,0,0,0.9995344,0.0004655538
1/frame_066530.PNG,0,0,0.9992973,0.00070269353
1/frame_066535.PNG,0,0,0.995903,0.004096963
1/frame_066540.PNG,0,0,0.97002363,0.029976359
1/frame_066545.PNG,0,0,0.9985693,0.0014306675
1/frame_066550.PNG,0,0,0.74391353,0.25608644
1/frame_066555.PNG,0,1,0.02517581,0.9748242
1/frame_066560.PNG,0,1,0.361089,0.638911
1/frame_066565.PNG,0,1,0.036157906,0.9638421
1/frame_066570.PNG,0,1,0.023344219,0.9766558
1/frame_066575.PNG,0,1,0.056141257,0.94385874
1/frame_066580.PNG,0,0,0.8909205,0.10907946
1/frame_066585.PNG,0,0,0.9635516,0.036448404
1/frame_066590.PNG,0,0,0.99214774,0.007852248
1/frame_066595.PNG,0,0,0.99562615,0.004373831
1/frame_066600.PNG,0,0,0.9980734,0.001926577
1/frame_066605.PNG,0,0,0.9431095,0.056890495
1/frame_066610.PNG,0,1,0.27204597,0.72795403
