Path,True_Label,Predicted_Class,Probability_Class_0 (Normal),Probability_Class_1 (Polyp)
1/frame_065975.PNG,0,0,0.99999255,7.4296086e-06
1/frame_065980.PNG,0,0,0.99999213,7.85222e-06
1/frame_065985.PNG,0,0,0.9999921,7.901355e-06
1/frame_065990.PNG,0,0,0.9999934,6.6011075e-06
1/frame_065995.PNG,0,0,0.9999931,6.905336e-06
1/frame_066000.PNG,0,0,0.9999926,7.3640763e-06
1/frame_066005.PNG,0,0,0.9999932,6.7750375e-06
1/frame_066010.PNG,0,0,0.99999285,7.1436243e-06
1/frame_066015.PNG,0,0,0.9999928,7.231394e-06
1/frame_066020.PNG,0,0,0.99999326,6.7139918e-06
1/frame_066025.PNG,0,0,0.9999928,7.217863e-06
1/frame_066030.PNG,0,0,0.9999929,7.1153536e-06
1/frame_066035.PNG,0,0,0.99999046,9.516198e-06
1/frame_066040.PNG,0,0,0.9999924,7.6012707e-06
1/frame_066045.PNG,0,0,0.9999918,8.244936e-06
1/frame_066050.PNG,0,0,0.99999034,9.6791055e-06
1/frame_066055.PNG,0,0,0.9999923,7.691795e-06
1/frame_066060.PNG,0,0,0.9999919,8.099852e-06
1/frame_066065.PNG,0,0,0.999991,9.002991e-06
1/frame_066070.PNG,0,0,0.99999136,8.657574e-06
1/frame_066075.PNG,0,0,0.9999905,9.479414e-06
1/frame_066080.PNG,0,0,0.99998826,1.1731001e-05
1/frame_066085.PNG,0,0,0.99998784,1.2175919e-05
1/frame_066090.PNG,0,0,0.9999834,1.6628806e-05
1/frame_066095.PNG,0,0,0.9999845,1.5494583e-05
1/frame_066100.PNG,0,0,0.99998426,1.5755282e-05
1/frame_066105.PNG,0,0,0.99998,2.000095e-05
1/frame_066110.PNG,0,0,0.99998164,1.8353358e-05
1/frame_066115.PNG,0,0,0.99998486,1.5122541e-05
1/frame_066120.PNG,0,0,0.99997663,2.3356857e-05
1/frame_066125.PNG,0,0,0.999986,1.4016912e-05
1/frame_066130.PNG,0,0,0.9999864,1.3561056e-05
1/frame_066135.PNG,0,0,0.9999818,1.818672e-05
1/frame_066140.PNG,0,0,0.99997616,2.385457e-05
1/frame_066145.PNG,0,0,0.9999773,2.2714943e-05
1/frame_066150.PNG,0,0,0.9999848,1.5226619e-05
1/frame_066155.PNG,0,0,0.99998397,1.6016045e-05
1/frame_066160.PNG,0,0,0.9999849,1.5067781e-05
1/frame_066165.PNG,0,0,0.99997985,2.0145615e-05
1/frame_066170.PNG,0,0,0.9999905,9.463245e-06
1/frame_066175.PNG,0,0,0.99998075,1.9245033e-05
1/frame_066180.PNG,0,0,0.99997514,2.4827998e-05
1/frame_066185.PNG,0,0,0.9999787,2.128866e-05
1/frame_066190.PNG,0,0,0.9999517,4.8251637e-05
1/frame_066195.PNG,0,0,0.999904,9.604341e-05
1/frame_066200.PNG,0,0,0.999956,4.4009408e-05
1/frame_066205.PNG,0,0,0.9999397,6.030336e-05
1/frame_066210.PNG,0,0,0.9999485,5.1502884e-05
1/frame_066215.PNG,0,0,0.999927,7.3037074e-05
1/frame_066220.PNG,0,0,0.9999449,5.5088487e-05
1/frame_066225.PNG,0,0,0.9999567,4.3286665e-05
1/frame_066230.PNG,0,0,0.99994487,5.5128632e-05
1/frame_066235.PNG,0,0,0.9999745,2.5487516e-05
1/frame_066240.PNG,0,0,0.99997425,2.5770469e-05
1/frame_066245.PNG,0,0,0.9999766,2.3441564e-05
1/frame_066250.PNG,0,0,0.9999724,2.7582788e-05
1/frame_066255.PNG,0,0,0.9999673,3.2738775e-05
1/frame_066260.PNG,0,0,0.9999659,3.407011e-05
1/frame_066265.PNG,0,0,0.9999834,1.6638467e-05
1/frame_066270.PNG,0,0,0.9999805,1.951682e-05
1/frame_066275.PNG,0,0,0.99998415,1.582778e-05
1/frame_066280.PNG,0,0,0.9999865,1.3443429e-05
1/frame_066285.PNG,0,0,0.9999878,1.2193234e-05
1/frame_066290.PNG,0,0,0.99998784,1.2132316e-05
1/frame_066295.PNG,0,0,0.99998426,1.5728905e-05
1/frame_066300.PNG,0,0,0.9999902,9.762633e-06
1/frame_066305.PNG,0,0,0.9999905,9.452602e-06
1/frame_066310.PNG,0,0,0.99999076,9.2635e-06
1/frame_066315.PNG,0,0,0.9999876,1.2395858e-05
1/frame_066320.PNG,0,0,0.9999874,1.2595987e-05
1/frame_066325.PNG,0,0,0.99998415,1.5864713e-05
1/frame_066330.PNG,0,0,0.9999851,1.4907002e-05
1/frame_066335.PNG,0,0,0.9999903,9.697132e-06
1/frame_066340.PNG,0,0,0.9999806,1.9347644e-05
